code,board,n_limit,position,date,rsi14,K,D,J,macd_dif,macd_dea,macd_hist,macd_golden_cross,macd_dead_cross,macd_above_zero,boll_position,boll_width_pct,above_ma5,dist_ma5_pct,above_ma10,dist_ma10_pct,above_ma20,dist_ma20_pct,above_ma60,dist_ma60_pct,atr,atr_pct,vol_ratio_5d,vol_ratio_1d,kdj_golden_cross,kdj_dead_cross,kdj_overbought,kdj_oversold
000710,深主板,1,buy_next,2025-05-26 00:00:00,,57.9,37.0,99.8,0.2092,0.0579,0.3026,False,False,True,0.7,25.48,True,5.02,True,5.02,True,5.02,True,5.02,0.813,5.72,2.52,1.92,False,False,False,False
000710,深主板,1,sell_peak,2025-05-27 00:00:00,,61.6,45.2,94.3,0.3247,0.1113,0.4269,False,False,True,0.73,25.79,True,5.92,True,5.92,True,5.92,True,5.92,0.955,6.53,1.58,0.95,False,False,False,False
000710,深主板,1,buy_day,2025-07-04 00:00:00,80.2,77.2,69.4,93.0,0.2691,0.148,0.2421,False,False,True,1.14,15.57,True,7.06,True,8.98,True,9.98,True,9.98,0.516,3.52,2.81,4.27,False,False,False,False
000710,深主板,1,buy_next,2025-07-07 00:00:00,71.6,76.1,71.6,85.0,0.316,0.1816,0.2687,False,False,True,0.89,16.82,True,3.22,True,5.14,True,6.61,True,6.61,0.52,3.64,2.6,1.2,False,False,False,False
000710,深主板,1,sell_peak,2025-07-10 00:00:00,79.4,83.0,77.2,94.5,0.451,0.2895,0.3229,False,False,True,0.98,20.71,True,3.1,True,7.07,True,10.02,True,10.02,0.535,3.57,1.41,1.43,False,False,False,False
000710,深主板,1,buy_day,2025-08-22 00:00:00,52.3,45.5,28.3,79.9,-0.2032,-0.2262,0.046,True,False,False,1.04,12.37,True,6.8,True,7.28,True,6.7,True,6.7,0.58,3.67,4.21,4.98,True,False,False,False
000710,深主板,1,buy_next,2025-08-25 00:00:00,60.9,55.6,37.4,92.0,-0.0531,-0.1916,0.277,False,False,False,1.13,17.85,True,9.46,True,11.61,True,11.19,True,11.19,0.668,4.02,3.53,1.41,False,False,False,False
000710,深主板,1,sell_peak,2025-08-25 00:00:00,60.9,55.6,37.4,92.0,-0.0531,-0.1916,0.277,False,False,False,1.13,17.85,True,9.46,True,11.61,True,11.19,True,11.19,0.668,4.02,3.53,1.41,False,False,False,False
000710,深主板,1,buy_day,2026-01-13 00:00:00,83.4,89.6,78.2,112.4,0.4313,0.1602,0.5422,False,False,True,1.12,32.03,True,12.59,True,18.51,True,19.76,True,19.76,0.481,3.33,2.01,1.45,False,False,False,False
000710,深主板,1,buy_next,2026-01-14 00:00:00,85.3,88.4,81.6,102.1,0.6062,0.2494,0.7135,False,False,True,1.05,40.09,True,11.16,True,19.35,True,22.04,True,22.04,0.535,3.56,4.02,2.47,False,False,True,False
000710,深主板,1,sell_peak,2026-01-14 00:00:00,85.3,88.4,81.6,102.1,0.6062,0.2494,0.7135,False,False,True,1.05,40.09,True,11.16,True,19.35,True,22.04,True,22.04,0.535,3.56,4.02,2.47,False,False,True,False
000710,深主板,1,buy_day,2026-05-08 00:00:00,67.8,78.2,65.1,104.5,0.0074,-0.0629,0.1406,False,False,True,1.21,13.84,True,7.98,True,10.07,True,9.87,True,9.87,0.339,3.09,3.57,4.04,False,False,False,False
000710,深主板,1,buy_next,2026-05-11 00:00:00,73.0,77.0,69.1,92.9,0.1092,-0.0285,0.2755,False,False,True,1.13,20.26,True,8.92,True,12.65,True,12.85,True,12.85,0.423,3.71,4.7,2.0,False,False,False,False
000710,深主板,1,sell_peak,2026-05-11 00:00:00,73.0,77.0,69.1,92.9,0.1092,-0.0285,0.2755,False,False,True,1.13,20.26,True,8.92,True,12.65,True,12.85,True,12.85,0.423,3.71,4.7,2.0,False,False,False,False
000712,深主板,1,buy_day,2024-04-26 00:00:00,50.6,59.9,43.6,92.4,-0.1688,-0.195,0.0523,True,False,False,0.89,18.94,True,6.65,True,8.71,True,7.36,True,7.36,0.537,4.86,2.05,3.71,False,False,False,False
000712,深主板,1,buy_next,2024-04-29 00:00:00,54.1,66.7,51.3,97.6,-0.0791,-0.1718,0.1853,False,False,False,0.95,21.37,True,7.74,True,10.92,True,9.59,True,9.59,0.56,4.93,2.25,1.37,False,False,False,False
000712,深主板,1,sell_peak,2024-04-29 00:00:00,54.1,66.7,51.3,97.6,-0.0791,-0.1718,0.1853,False,False,False,0.95,21.37,True,7.74,True,10.92,True,9.59,True,9.59,0.56,4.93,2.25,1.37,False,False,False,False
000712,深主板,4,buy_day,2024-07-22 00:00:00,55.4,50.8,33.4,85.7,-0.0949,-0.114,0.0382,True,False,False,1.07,13.77,True,8.33,True,8.53,True,7.84,True,7.84,0.367,4.37,5.41,4.76,False,False,False,False
000712,深主板,4,buy_next,2024-07-23 00:00:00,68.8,67.2,44.7,112.3,0.0229,-0.0866,0.219,False,False,True,1.2,24.16,True,14.3,True,17.36,True,16.95,True,16.95,0.41,4.44,4.08,1.41,False,False,False,False
000712,深主板,4,sell_peak,2024-08-02 00:00:00,74.0,83.8,83.6,84.3,0.9738,0.5203,0.907,False,False,True,0.9,76.02,True,1.95,True,14.25,True,30.71,True,31.26,0.896,7.64,1.83,1.58,False,False,True,False
000712,深主板,1,buy_day,2024-08-13 00:00:00,,71.2,61.6,90.4,0.0806,0.0161,0.1289,True,False,True,0.68,26.96,True,4.77,True,4.77,True,4.77,True,4.77,0.735,6.62,2.29,2.29,True,False,False,False
000712,深主板,1,buy_next,2024-08-14 00:00:00,,74.7,66.0,92.3,0.1827,0.0494,0.2665,False,False,True,0.72,28.15,True,6.13,True,6.13,True,6.13,True,6.13,0.847,7.3,1.82,1.31,False,False,False,False
000712,深主板,1,sell_peak,2024-08-15 00:00:00,,77.3,69.7,92.3,0.2901,0.0976,0.3851,False,False,True,0.74,29.15,True,6.97,True,6.97,True,6.97,True,6.97,0.905,7.56,1.4,0.98,False,False,False,False
000712,深主板,1,buy_day,2024-09-24 00:00:00,73.1,70.2,51.7,107.1,0.1727,0.051,0.2434,False,False,True,1.16,20.21,True,10.28,True,13.44,True,13.43,True,13.43,0.523,4.71,1.73,1.55,False,False,False,False
000712,深主板,1,buy_next,2024-09-25 00:00:00,74.4,70.1,57.9,94.7,0.2689,0.0946,0.3487,False,False,True,1.05,25.35,True,7.82,True,13.37,True,13.84,True,13.84,0.568,5.03,1.87,1.34,False,False,False,False
000712,深主板,1,sell_peak,2024-10-09 00:00:00,77.1,86.5,83.9,91.7,1.2718,0.6791,1.1853,False,False,True,0.9,77.58,True,2.6,True,17.95,True,30.9,True,30.9,0.896,6.18,0.91,1.29,False,False,True,False
000712,深主板,4,buy_day,2024-11-26 00:00:00,56.6,57.5,49.6,73.2,-0.0051,-0.0194,0.0286,True,False,False,0.88,15.95,True,6.73,True,6.39,True,5.98,True,5.98,0.968,6.53,2.46,3.12,True,False,False,False
000712,深主板,4,buy_next,2024-11-27 00:00:00,64.5,71.7,57.0,101.0,0.1827,0.0211,0.3234,False,False,True,1.14,23.59,True,13.56,True,15.71,True,15.1,True,15.1,1.008,6.18,1.87,0.9,False,False,False,False
000712,深主板,4,sell_peak,2024-12-02 00:00:00,62.4,82.0,75.6,94.6,0.9212,0.3834,1.0757,False,False,True,0.86,51.6,True,2.58,True,14.33,True,18.58,True,18.58,1.289,7.26,1.45,0.95,False,False,False,False
000712,深主板,1,buy_day,2025-05-14 00:00:00,79.3,75.3,58.2,109.4,0.4102,0.1781,0.4642,False,False,True,1.08,29.07,True,10.39,True,15.72,True,16.94,True,16.94,0.611,4.43,2.08,1.66,False,False,False,False
000712,深主板,1,buy_next,2025-05-15 00:00:00,72.3,77.3,64.6,102.8,0.4822,0.2389,0.4865,False,False,True,0.89,31.18,True,4.54,True,9.9,True,12.15,True,12.15,0.609,4.56,1.47,0.81,False,False,False,False
000712,深主板,1,sell_peak,2025-05-15 00:00:00,72.3,77.3,64.6,102.8,0.4822,0.2389,0.4865,False,False,True,0.89,31.18,True,4.54,True,9.9,True,12.15,True,12.15,0.609,4.56,1.47,0.81,False,False,False,False
000712,深主板,1,buy_day,2025-07-24 00:00:00,78.3,65.9,56.0,85.6,0.306,0.1851,0.2418,False,False,True,1.13,15.36,True,7.45,True,8.78,True,9.74,True,9.74,0.577,3.88,2.73,2.04,True,False,False,False
000712,深主板,1,buy_next,2025-07-25 00:00:00,75.3,62.8,58.3,71.8,0.37,0.222,0.2958,False,False,True,0.96,17.48,True,4.68,True,6.69,True,7.98,True,7.98,0.635,4.31,2.98,1.43,False,False,False,False
000712,深主板,1,sell_peak,2025-07-25 00:00:00,75.3,62.8,58.3,71.8,0.37,0.222,0.2958,False,False,True,0.96,17.48,True,4.68,True,6.69,True,7.98,True,7.98,0.635,4.31,2.98,1.43,False,False,False,False
000712,深主板,1,buy_day,2026-05-11 00:00:00,72.8,76.1,62.4,103.6,0.0644,-0.0111,0.151,False,False,True,1.22,13.28,True,7.4,True,9.66,True,9.53,True,9.53,0.308,2.7,4.21,5.61,False,False,False,False
000712,深主板,1,buy_next,2026-05-12 00:00:00,74.1,73.6,66.1,88.5,0.1395,0.019,0.241,False,False,True,1.06,17.17,True,6.23,True,9.47,True,9.69,True,9.69,0.359,3.12,3.48,1.36,False,False,False,False
000712,深主板,1,sell_peak,2026-05-12 00:00:00,74.1,73.6,66.1,88.5,0.1395,0.019,0.241,False,False,True,1.06,17.17,True,6.23,True,9.47,True,9.69,True,9.69,0.359,3.12,3.48,1.36,False,False,False,False
000713,深主板,1,buy_day,2024-08-08 00:00:00,86.3,82.4,76.7,93.8,0.1381,0.0772,0.1218,False,False,True,1.17,16.9,True,7.97,True,10.2,True,11.24,True,11.24,0.167,2.75,3.07,2.91,True,False,False,False
000713,深主板,1,buy_next,2024-08-09 00:00:00,87.6,77.1,76.8,77.6,0.1829,0.0984,0.169,False,False,True,1.07,21.91,True,7.64,True,10.79,True,12.44,True,12.44,0.21,3.39,6.26,3.01,False,False,False,False
000713,深主板,1,sell_peak,2024-08-09 00:00:00,87.6,77.1,76.8,77.6,0.1829,0.0984,0.169,False,False,True,1.07,21.91,True,7.64,True,10.79,True,12.44,True,12.44,0.21,3.39,6.26,3.01,False,False,False,False
000713,深主板,1,buy_day,2024-11-06 00:00:00,82.1,81.4,75.1,93.8,0.2728,0.1416,0.2624,False,False,True,1.05,27.85,True,8.13,True,13.7,True,15.19,True,15.19,0.462,5.55,1.59,2.3,False,False,False,False
000713,深主板,1,buy_next,2024-11-07 00:00:00,73.2,79.2,76.5,84.5,0.3041,0.1741,0.26,False,False,True,0.85,29.1,True,2.71,True,7.45,True,10.1,True,10.1,0.472,5.88,1.4,1.0,False,False,False,False
000713,深主板,1,sell_peak,2024-11-07 00:00:00,73.2,79.2,76.5,84.5,0.3041,0.1741,0.26,False,False,True,0.85,29.1,True,2.71,True,7.45,True,10.1,True,10.1,0.472,5.88,1.4,1.0,False,False,False,False
000713,深主板,1,buy_day,2024-12-27 00:00:00,46.9,29.1,32.4,22.5,-0.1288,-0.0608,-0.1359,False,False,False,0.5,21.97,True,5.49,True,0.37,True,0.04,True,0.04,0.369,4.92,2.53,4.44,False,False,False,False
000713,深主板,1,buy_next,2024-12-30 00:00:00,42.5,30.5,31.8,28.0,-0.1333,-0.0753,-0.1159,False,False,False,0.34,21.49,True,1.86,False,-2.81,False,-3.42,False,-3.42,0.365,5.06,1.51,0.77,False,False,False,False
000713,深主板,1,sell_peak,2024-12-30 00:00:00,42.5,30.5,31.8,28.0,-0.1333,-0.0753,-0.1159,False,False,False,0.34,21.49,True,1.86,False,-2.81,False,-3.42,False,-3.42,0.365,5.06,1.51,0.77,False,False,False,False
